Planet number, mass of planet, radii planet, period, first transit, a, dur, noise file
A6.15, 1.4247811562070207, 1.1140386583018331, 70.24529750807667, 36.54573525992409, 68.38687392859595, 2.6183241888007744,6, 
A6.16, 1.4089268107215935, 1.1153091234743675, 44.63828268974089, 5.817864584906614, 50.547485767992875, 2.255373394946923,10, 
A6.17, 1.4683042343237178, 1.1159804016952055, 13.473237431719804, 2.503120316065826, 22.744474736948924, 1.5393845706327929,1, 
A6.18, 1.4486723284845762, 1.1173591873459034, 61.111780934289136, 2.8170445838012066, 62.32245507185761, 2.5006996074255334,2, 
A6.19, 1.4365426040141194, 1.118031328223173, 36.27031399077744, 34.38203359414994, 44.014468698479355, 2.1074353474003145,8, 
A6.20, 1.4586079584730405, 1.1190259218500112, 22.47279365813603, 8.232636165166703, 31.988900086320513, 1.805775015455235,8, 
A6.21, 1.4563510695772446, 1.1200180234765804, 50.70893419731298, 20.816847782681815, 55.032290034553206, 2.351729991118779,4, 
A6.22, 1.4353391965032398, 1.1213884759055737, 38.04099378544995, 23.711065732713003, 45.43555342810089, 2.140436524992827,4, 
A6.23, 1.5117387947207903, 1.122259847216901, 3.253972813304673, 2.054459601147458, 8.82071732579111, 1.1737798131790014,8, 
A6.24, 1.492937465987036, 1.1232114283946755, 49.10825360664049, 41.00489257460565, 53.86801120761764, 2.3270742606902273,10, 
A6.25, 1.5055698871091951, 1.124114089616539, 4.173402121795805, 1.1440851805918264, 10.412494295227983, 1.161915788358133,6, 
A6.26, 1.4402895232690731, 1.1254503783197098, 5.665056175798513, 2.5602153574360185, 12.765291485586031, 1.2194878750363969,1, 
A6.27, 1.4774195735303564, 1.1261764211211067, 30.804829272486405, 18.651108399821183, 39.47363716648527, 1.9984923476894263,9, 
A6.28, 1.4684540677418545, 1.127097730715781, 73.15490961847306, 35.903361449885494, 70.26249838433982, 2.653626020302458,4, 
A6.29, 1.504489007502191, 1.1284242065375574, 5.54031264049171, 4.766247414528225, 12.577204895277058, 1.2138982070004212,6, 
A6.30, 1.5089509932722573, 1.129262048937645, 69.25410553555716, 43.883264827405704, 67.74204548393968, 2.606019197195769,4, 
A6.31, 1.510812798549167, 1.1304754096448035, 14.783898294510683, 6.91295267130928, 24.19657714314823, 1.5835820964275167,4, 
A6.32, 1.4876537788137831, 1.131119917495525, 70.54194570063163, 19.3591793410655, 68.5792769693199, 2.6219192511453637,4, 
A6.33, 1.551498217308618, 1.1321557257173016, 23.576056257024323, 15.842382041254423, 33.02747839838079, 1.8335906712812995,6, 
A6.34, 1.5340309290466887, 1.1331341503352574, 8.098165703467567, 4.171382075388416, 16.198908104119532, 1.3295583729935974,4, 
A6.35, 1.5035474110967926, 1.134451846247818, 57.61013788880566, 28.78379135723351, 59.91844907565015, 2.4525029797777043,9, 
A6.36, 1.5367789761850164, 1.1351669437195795, 64.02763117129322, 18.165362366746333, 64.28943268866705, 2.539379088212109,9, 
A6.37, 1.5334235796934765, 1.1363905343537841, 40.276707401927894, 10.335636006180204, 47.19876213738764, 2.1806921106488204,4, 
A6.38, 1.5306905016388799, 1.1372615723377375, 46.21725375006358, 8.683510089764717, 51.73257046495073, 2.281162335883747,3, 
A6.39, 1.5724828390234469, 1.1384820725469953, 32.090773407875645, 5.980229349864829, 40.56468528260008, 2.0251377245810707,1, 
A6.40, 1.565223382727532, 1.139452273549101, 6.706387291791463, 2.7891477331088694, 14.2852245477898, 1.2670088289835744,4, 
A6.41, 1.5415635119271653, 1.140474070557038, 46.84934344333507, 9.867822103893461, 52.20318234971732, 2.2913397924795156,7, 
A6.42, 1.5276846309932506, 1.1414872943179568, 68.1493694799106, 59.82720693111431, 67.01970737112171, 2.592182898424183,1, 
A6.43, 1.5484103048534044, 1.142448985442661, 30.287588242611356, 29.615607679591978, 39.03052902843855, 1.9875255009730617,9, 
A6.44, 1.5261474117268665, 1.1433598450626832, 10.48838573840379, 2.1676042099613575, 19.247178142902428, 1.4290832646594969,2, 
A6.45, 1.6208841849038311, 1.1444013878374684, 1.9494048898573701, 0.7827585829184149, 6.268486763566664, 1.9002333074580415,3, 
A6.46, 1.5522083777966944, 1.1455485280856024, 48.790558255576514, 45.42650132548328, 53.63543858846713, 2.3220603897638377,3, 
A6.47, 1.5868680549357717, 1.1464606368672414, 63.095605863355146, 23.799845436148757, 63.664022024081405, 2.5270941139596976,8, 
A6.48, 1.613831832910303, 1.1473697296547951, 41.905157158136205, 14.83890942541181, 48.4625569887802, 2.2091114856806384,4, 
A6.49, 1.5784329607679535, 1.1485523563273605, 9.856095362922987, 9.024090633438158, 18.465649552714357, 1.4037790432658592,1, 
A6.50, 1.5581643324759267, 1.1494960859380674, 49.13228200167009, 39.08112137761859, 53.88558536361518, 2.32737726749529,1, 
A6.51, 1.5861264597470852, 1.1505666273725197, 57.67249945188618, 39.321098432635274, 59.961687143470456, 2.453331145217474,3, 
A6.52, 1.6023594444827889, 1.1514426998472687, 3.3687474299306963, 1.5729393926679116, 9.026934765118215, 1.1652113685630157,8, 
A6.53, 1.6286711786725692, 1.1527244538175576, 65.02062682784285, 44.788858352177805, 64.95243709141798, 2.552252575557114,3, 
A6.54, 1.6127800590099555, 1.153379058371196, 2.3001240806812677, 1.9140042350237405, 6.999422107193173, 1.9002333074580415,4, 
A6.55, 1.6373459507430723, 1.1544466916716103, 13.911397219768535, 4.030530522600295, 23.23495602881551, 1.5543546651247118,9, 
A6.56, 1.6019121380353725, 1.1554873794091545, 27.438393294872874, 12.250184661383589, 36.54268499127326, 1.925066328360754,9, 
A6.57, 1.6277498372071737, 1.1565721760741416, 53.443228500839766, 40.62839916915608, 56.99321283433975, 2.3925831622852702,4, 
A6.58, 1.6054757688779655, 1.1576062359401362, 41.38309367835342, 8.814861632593665, 48.05921146360979, 2.2000446542750995,5, 
A6.59, 1.603011899026574, 1.1584181171967372, 43.243272220787354, 21.40750057230387, 49.48881291686469, 2.2319275510116587,9, 
A6.60, 1.6065519443307075, 1.159545809544256, 15.040407760256494, 11.1951055790322, 24.475660037603113, 1.5919199873388574,6, 
A6.61, 1.62302220072752, 1.160497315646018, 73.89585044692755, 47.10337826974292, 70.73614393376582, 2.6623747719080813,9, 
A6.62, 1.6831352351814421, 1.1617414731340372, 29.777388744538673, 18.241535949373294, 38.590977916816705, 1.9765839239966994,10, 
A6.63, 1.6763985520037843, 1.1626058902073406, 53.144497195879346, 30.64204499863713, 56.780634571581096, 2.3881596710896216,8, 
A6.64, 1.6521459135903291, 1.1636110955168029, 36.63530086361601, 23.372154166413697, 44.30926401256977, 2.1142107744834284,6, 
A6.65, 1.6600384114439424, 1.164820068390907, 65.75039271094124, 24.92994454785116, 65.4375352109481, 2.561633294819679,5, 
A6.66, 1.6886485116713383, 1.1657871509920519, 22.611489876463576, 11.854222729304066, 32.120391667114895, 1.809221679012028,1, 
A6.67, 1.7347932068466814, 1.1665635234504095, 69.1089225438225, 27.674003699970033, 67.64735452372292, 2.6041014007287053,3, 
A6.68, 1.668103986082783, 1.1676081803913292, 4.83503937193632, 4.148765814404568, 11.485803426297997, 1.1838738664305486,10, 
A6.69, 1.695435463773764, 1.1685921860379502, 70.11821708990371, 8.316986070198242, 68.30439140464132, 2.6165936467563986,1, 
A6.70, 1.6618969892942268, 1.1697941012689321, 13.067688000146418, 10.896550307393976, 22.28574742473949, 1.5251213663565666,3, 
A6.71, 1.7461879616267273, 1.1707287451197215, 65.28940442517768, 60.683296861064605, 65.13131994789643, 2.555675409602529,10, 
A6.72, 1.7105127636073783, 1.171696094371205, 74.23815341239978, 41.93835498529687, 70.95442708151369, 2.6664095578239797,7, 
A6.73, 1.7068798820629472, 1.1727387376287197, 13.361646408544143, 1.8344781056575166, 22.618720735358348, 1.5354057644166093,3, 
A6.74, 1.7037011851850739, 1.1738861226739854, 23.249654018737605, 10.8562631622301, 32.72194046245678, 1.8253492844923942,4, 
A6.75, 1.7113722218740632, 1.1748186357712815, 20.09202588449285, 10.292880417167327, 29.687744948951433, 1.7425655670518885,2, 
A6.76, 1.6975945221463657, 1.1756642716756969, 33.89457692776177, 4.682939452244976, 42.07087348331499, 2.061338873780376,9, 
A6.77, 1.7520545795416296, 1.1769217098575626, 38.68117345399515, 36.93894836181173, 45.943897921522684, 2.1519878036258855,3, 
A6.78, 1.744349829131465, 1.1779557254515567, 41.1847115494374, 20.02982963652594, 47.905505421698116, 2.1965378086814424,10, 
A6.79, 1.7304222577915318, 1.1786471790082031, 13.59871879156972, 12.810978740266139, 22.88548193784454, 1.543603308266537,2, 
A6.80, 1.8024882578159234, 1.179931801143619, 60.21981652257761, 44.590213135111895, 61.71457204995706, 2.488429619687203,3, 
A6.81, 1.8084817915356397, 1.180938368336468, 20.596182841482243, 6.943831081480819, 30.182318557948005, 1.7562801168677105,7, 
A6.82, 1.7615697938663513, 1.1819293020729371, 72.31006938751145, 40.338802918444806, 69.72051742824802, 2.6432931900209478,4, 
A6.83, 1.7877368281258739, 1.1828002773343345, 72.25341731540232, 36.29434562374185, 69.68409926198906, 2.642606080244416,3, 
A6.84, 1.8040550447315742, 1.1837728424807483, 54.68749503190689, 11.231546236490905, 57.87443859276238, 2.4106907509439344,10, 
A6.85, 1.7855042664192513, 1.1847064611807372, 65.80330211122575, 12.312122143935271, 65.4726450500649, 2.5622542561513164,10, 
A6.86, 1.7558283734912663, 1.185828925468857, 46.84998206955124, 10.206754362006127, 52.203669620801186, 2.2912294047473303,8, 
A6.87, 1.7976853732525357, 1.1870059233527144, 23.176715898443437, 16.849620564697798, 32.653471963919486, 1.8234898425030215,6, 
A6.88, 1.8143145650656518, 1.1879242417513043, 7.196818841299812, 6.360490355095091, 14.973448143756338, 1.2892621863324725,3, 
A6.89, 1.8044558472286194, 1.1887859491254926, 39.333390779112676, 10.382568013441151, 46.45891132224685, 2.163739904758628,7, 
A6.90, 1.8587105522481533, 1.1899274112713336, 6.557210733945692, 1.1851305008266468, 14.07259617247325, 1.2600933932440699,3, 
A6.91, 1.831660719511026, 1.190829058551496, 69.66234238366582, 56.58560268283609, 68.00802560456847, 2.6108959662299056,7, 
A6.92, 1.8016078498463672, 1.1918587112660712, 73.77180423620092, 18.598465222457165, 70.65697486613179, 2.660800388902311,5, 
A6.93, 1.81536514100789, 1.1929244454521108, 23.088227339131564, 11.333907182696038, 32.57030581110949, 1.8212507518723446,5, 
A6.94, 1.8625527488707034, 1.1938930328387765, 13.530509195479715, 12.276308797668818, 22.808894004557903, 1.5412213420785765,10, 
A6.95, 1.8612772019976078, 1.1950250360116816, 4.2766748462856885, 1.570570525799794, 10.583572456312123, 1.164506486612804,3, 
A6.96, 1.8891922821214044, 1.1961259736362915, 10.081971462411609, 8.43163295278562, 18.74671264007121, 1.4128164228041649,6, 
A6.97, 1.8639326306175443, 1.1970988301071146, 70.03905192771009, 30.69667595190736, 68.25298341609214, 2.6155312542768137,5, 
A6.98, 1.8140448407900525, 1.197799701565642, 0.16656338058719522, 0.1189516048586775, 1.2160398115743518, 1.9002333074580415,1, 
A6.99, 1.8996745354456872, 1.1991563754571029, 42.07148762051176, 26.832296177657224, 48.590727064258225, 2.2118433401204998,6, 
A6.100, 1.8381128936594047, 1.1999713143938053, 32.76855537547583, 18.87912031471563, 41.13387759420129, 2.038776980908229,9, 
B1.1, 0.15739125359391695, 0.6000049364873478, 100.76738214980956, 0.6323584189839546, 86.98424507799095, 2.9521227940971424,6, 
B1.2, 0.1580603478482023, 0.6008338026957671, 78.37325192834435, 4.862822653406888, 73.56521802243161, 2.7164091854739643,3, 
B1.3, 0.15951473481772874, 0.6021262247723317, 104.74083932234932, 45.47683230889941, 89.25611551197203, 2.990206176869838,4, 
B1.4, 0.15986904730408283, 0.6030610189013149, 107.0492746419632, 16.42637238218084, 90.56278476494019, 3.011895004361076,1, 
B1.5, 0.1582870948899234, 0.6039417814099515, 80.18804103248215, 79.61326082627636, 74.69651687465054, 2.737043075576784,7, 
B1.6, 0.1634811608092875, 0.6049613517195924, 128.3845298243126, 101.146536737412, 102.22781560185919, 3.199090541198522,8, 
B1.7, 0.16134167132269236, 0.6061838917432403, 126.27801707759124, 87.84949197005908, 101.10650984100846, 3.181565443370166,6, 
B1.8, 0.16683039837895183, 0.6070560557270744, 94.73917242639898, 18.368608864207005, 83.47959698924743, 2.8923678165840236,6, 
B1.9, 0.16440696243222583, 0.6079562531423149, 83.50383655647248, 68.84951627834222, 76.74172747640321, 2.7739668697928996,2, 
B1.10, 0.16013653428931424, 0.6089580097924039, 114.2147504295663, 112.42610039388883, 94.56027924066593, 3.077297168723203,9, 
B1.11, 0.16456961536088233, 0.6102539467704883, 145.68215428821895, 91.60986416731787, 111.21538121665552, 3.33620585841865,10, 
B1.12, 0.1689103555239503, 0.6111843189587737, 137.11812341868676, 23.244568904510015, 106.81293799928346, 3.269741858554349,10, 
B1.13, 0.17071779855388072, 0.6119491875189097, 145.05901209376566, 9.152182464456425, 110.89801301179222, 3.3314522902907506,9, 
B1.14, 0.16953597461976036, 0.613037763107008, 143.8140648571577, 76.59257586728336, 110.26259139717787, 3.321923570473715,1, 
B1.15, 0.17179895202568568, 0.6142978245523237, 83.92553578359788, 11.861399146613993, 76.99987794549696, 2.778574403997249,7, 
B1.16, 0.1706689289010413, 0.6151911791792544, 105.38158178352691, 105.25436903196218, 89.6197572576998, 2.996213586032814,9, 
B1.17, 0.17374138100839961, 0.615962914014353, 103.93158266564518, 99.50506277115852, 88.79577796816595, 2.982479456186632,6, 
B1.18, 0.16969955721029495, 0.6170907270705213, 78.44240267757888, 66.33178735344394, 73.6084849780918, 2.7171506920200117,2, 
B1.19, 0.1697198111297378, 0.6183298911181867, 116.98813794893711, 87.4408668724457, 96.08490677282931, 3.1018557533574427,3, 
B1.20, 0.17561277584136178, 0.6192886993236726, 78.7645681020801, 24.57966020554327, 73.80988935638369, 2.7208291178769275,9, 
B1.21, 0.17486790842382122, 0.6201889486747091, 141.46735008698857, 14.012111429603307, 109.05981810581987, 3.3037929871032095,9, 
B1.22, 0.17260234596162802, 0.6214090461442398, 94.51456830579664, 8.462543111130817, 83.34760513034031, 2.8900467159942065,3, 
B1.23, 0.18094619787597915, 0.6222069005048411, 146.06680969685704, 139.21385684079382, 111.4110640859675, 3.3390835625999786,6, 
B1.24, 0.17879691787317536, 0.6234037132140595, 125.32907411722996, 48.61753233648545, 100.5993511177273, 3.1735466649854946,10, 
B1.25, 0.18445896304078835, 0.6244125522782448, 123.38565652945304, 104.25175273077804, 99.55668158138359, 3.157124203454526,1, 
B1.26, 0.1805157918484386, 0.6254353815752312, 116.77799302214507, 52.06754328239594, 95.96980908413893, 3.099980658202086,4, 
B1.27, 0.18349834310899898, 0.6261909350749438, 147.63547382126293, 50.585663566943744, 112.20729918844927, 3.3509380855150077,5, 
B1.28, 0.1816899539045198, 0.6273420054692166, 100.36954076417355, 44.2505588120132, 86.75514728379395, 2.9481619805799437,4, 
B1.29, 0.17905661501202408, 0.6283039756628984, 100.04897055817588, 56.62967624859984, 86.57032374683446, 2.9450346034709995,7, 
B1.30, 0.1824541797627976, 0.6293058819834413, 93.29555769412626, 17.05132210723591, 82.62940088339133, 2.8776194456470225,7, 
B1.31, 0.18958127585024384, 0.6303737066075771, 87.68671506997946, 33.1800245909531, 79.28356399090642, 2.8191352562965033,3, 
B1.32, 0.18330383087131005, 0.6311939319304782, 92.60198738693141, 5.009211694087466, 82.21937399592765, 2.870509702131951,7, 
B1.33, 0.18911680926358393, 0.6324358002678551, 117.17625064169562, 98.54142182997661, 96.18788203756935, 3.1034593850643772,1, 
B1.34, 0.19276827947516634, 0.6332509671958682, 93.5710938698542, 91.81422783215133, 82.79201194507561, 2.8804187034379236,1, 
B1.35, 0.18640649473063106, 0.6342099577519462, 104.06976833087705, 30.705634328577396, 88.87446940307244, 2.9837309303294233,7, 
B1.36, 0.19550029894526183, 0.6354457477739107, 82.78786784447783, 37.68912629554474, 76.30244106286642, 2.7659867448207796,1, 
B1.37, 0.1887421178967166, 0.6363314621970576, 111.51455116504228, 63.33054037415466, 93.06398763764808, 3.0528754006267618,3, 
B1.38, 0.193054432656658, 0.6371822938743905, 91.09045173189811, 35.7957904137675, 81.3222157093813, 2.854886390344467,8, 
B1.39, 0.1938533569922416, 0.638445918252137, 127.12075324788728, 96.11334216164182, 101.55584822210074, 3.1884796423469823,3, 
B1.40, 0.19672999811095881, 0.6393889873793682, 97.44120001964131, 34.652406686664925, 85.05941341761005, 2.91933405133308,9, 
B1.41, 0.19414906951459704, 0.6403288345021191, 83.49466654567497, 18.992217550388194, 76.73611171456251, 2.7737627314561655,4, 
B1.42, 0.2018381966844056, 0.6415264333227814, 145.08363862038942, 23.649833501420904, 110.91056799214789, 3.331526954497695,5, 
B1.43, 0.20351892751042688, 0.64232865219248, 103.46074607273184, 26.1643914416594, 88.52739974925318, 2.9779031255362467,4, 
B1.44, 0.2023672889754841, 0.6436018417540638, 116.1493309445012, 61.473787588258055, 95.62507277883236, 3.0943691963905042,5, 
B1.45, 0.2049486121439034, 0.6444378037747773, 84.26584052615942, 16.26065020962502, 77.2078886733856, 2.7822012742206517,6, 
B1.46, 0.20234693811083873, 0.6452824342261917, 126.14555741675129, 102.59007499179015, 101.03579827939254, 3.180314385148632,10, 
B1.47, 0.2021366237961565, 0.6466146455434223, 76.42003515599293, 75.89856986767255, 72.33782707363406, 2.693694060212749,7, 
B1.48, 0.20216463428160616, 0.6474755439118259, 101.90427836197715, 81.76362250492042, 87.63728517186507, 2.962959575317613,3, 
B1.49, 0.204278596310906, 0.6485366847876323, 100.46362477226614, 99.52139542380164, 86.80935587391768, 2.9490057468330253,4, 
B1.50, 0.20478443759348722, 0.6496740405215127, 84.42502551367593, 12.948777457917242, 77.30509270089674, 2.783922747525418,7, 
B1.51, 0.2110159080941784, 0.6504051330498601, 148.24968014008707, 20.200709774675868, 112.51829726389346, 3.355469543948158,9, 
B1.52, 0.2077863662853446, 0.6513640488298039, 146.94721082204632, 139.0302716101489, 111.85829738517063, 3.3456437354835895,7, 
B1.53, 0.2147703439938952, 0.6524641188520226, 96.03753641316374, 54.32839384796973, 84.2405739533917, 2.9052886900309187,7, 
B1.54, 0.2153256107932128, 0.6536569324275417, 133.95747786356316, 68.32563863570186, 105.16517566108095, 3.2443609525814874,5, 
B1.55, 0.21336512041615108, 0.6546924166796725, 142.08638990442518, 113.59953137883942, 109.37774426066863, 3.3084565236667673,1, 
B1.56, 0.21821426510865316, 0.6557063870104027, 140.35369188185703, 57.97654954525714, 108.48671000369892, 3.294997683862289,4, 
B1.57, 0.21404226084791175, 0.6565206601248974, 108.96681149565028, 61.474332884008504, 91.64106723721098, 3.0294935907383866,4, 
B1.58, 0.21951371778548281, 0.6576103611387033, 117.31206438524262, 98.26930221304113, 96.26219576374594, 3.1045625558398005,7, 
B1.59, 0.22232864024300228, 0.6586395336466381, 127.34760452866522, 4.9176688381969305, 101.67663554251132, 3.190293246803572,7, 
B1.60, 0.21836525442639326, 0.659470918928852, 75.31784601422932, 69.41409862726448, 71.6406040864891, 2.680749115539803,3, 
B1.61, 0.21394933877938827, 0.6608054762231522, 86.45259171059482, 85.650929371149, 78.53790657885658, 2.8058401581358896,6, 
B1.62, 0.22623921760820137, 0.6617221961322131, 97.77262047419072, 85.8240864797871, 85.25217853258516, 2.922545433744823,10, 
B1.63, 0.21846030363409458, 0.6625812052367018, 129.38868476596517, 75.5329437516516, 102.7601770708114, 3.2071631463917973,2, 
B1.64, 0.21986543450406515, 0.6634641366483043, 117.39015746766293, 6.593979573396122, 96.30491137411613, 3.1052272373135374,3, 
B1.65, 0.22059656807492145, 0.6648455401651767, 147.6040600660761, 36.77366119812097, 112.19138649382165, 3.3505524415742167,8, 
B1.66, 0.2308499466485909, 0.6656053218369686, 136.53028381231275, 17.87294420669388, 106.50744828777165, 3.26487601448535,7, 
B1.67, 0.22383724451939666, 0.6666213799730044, 75.87180080327376, 59.47797243862861, 71.99144805474387, 2.687228437459533,1, 
B1.68, 0.22628433059783748, 0.6675152019837589, 131.01373400888554, 115.61919027978185, 103.61879370297152, 3.22046193379282,2, 
B1.69, 0.23546588205987778, 0.6688350559164086, 116.09457420909862, 83.59229032435393, 95.59502012099796, 3.0937953750487415,8, 
B1.70, 0.23544427785626196, 0.6697935652390336, 121.93190621929242, 106.11040778890627, 98.77314809930724, 3.1445659954166043,4, 
B1.71, 0.2293426514346513, 0.6708092827580671, 89.79406493019734, 38.0346086568754, 80.54879949529364, 2.841257181027439,5, 
B1.72, 0.2385214814728896, 0.6715649521208649, 89.81578770828733, 68.62505393618444, 80.56179061175791, 2.8414822662924246,3, 
B1.73, 0.23922872061179776, 0.672811310654176, 144.07428145739607, 116.99200885607134, 110.3955659680826, 3.3236906239684925,9, 
B1.74, 0.23009066827943522, 0.673753320140382, 79.31999601280737, 51.09585040928585, 74.15647996823287, 2.72698853747091,3, 
B1.75, 0.24154231794996442, 0.6747331145889792, 136.55899703611766, 109.61407494765326, 106.52238188964664, 3.2650697638808284,9, 
B1.76, 0.24436916980118173, 0.6759409162746904, 123.52303597144915, 44.84495425131972, 99.63057334380875, 3.1581033973913484,5, 
B1.77, 0.23954896218597618, 0.6765828357649006, 99.72333116170735, 26.141251519252954, 86.38238164632219, 2.9416909209331448,5, 
B1.78, 0.23665881518782703, 0.6778237498186186, 122.1569674866244, 107.16253222846032, 98.89465418021275, 3.1464620581493774,1, 
B1.79, 0.24059822041953696, 0.6786928406349008, 94.09179362801707, 38.05681489827237, 83.09887692951433, 2.885567633671121,3, 
B1.80, 0.2444467879037319, 0.6797234584504899, 149.56220957641267, 22.279132579367275, 113.1814464349719, 3.365196472604424,3, 
B1.81, 0.24317170187646123, 0.6806423571677337, 130.97813393382648, 77.19212964494899, 103.60002412680876, 3.2201227886882746,5, 
B1.82, 0.2392615238417671, 0.6817711555680475, 109.6710020106541, 0.6975826143200107, 92.03546193615273, 3.0358843058131053,2, 
B1.83, 0.25155667300349077, 0.6828858747098961, 93.41875180347913, 31.05138771975169, 82.70213129538428, 2.878700060778139,3, 
B1.84, 0.24405504713627116, 0.6838857897112145, 101.4818999289887, 2.8147478250810596, 87.39495924083977, 2.958759250049055,6, 
B1.85, 0.24945193324721823, 0.6849676752159061, 143.27617517824618, 109.29047357944981, 109.98749562769427, 3.3175173237553652,7, 
B1.86, 0.25340897281783686, 0.6859327291022516, 138.66685060680751, 8.10407533604891, 107.6157319463247, 3.281678613856829,8, 
B1.87, 0.2584623534397316, 0.6869475604942337, 133.07196837252218, 121.11249030694245, 104.70121441228898, 3.237100275710431,10, 
B1.88, 0.24965086781549775, 0.6879397383049665, 131.23559038112845, 124.16387873209734, 103.73574100706357, 3.2221958676756124,10, 
B1.89, 0.2559079912770598, 0.6887267500616979, 118.05962338779099, 62.18371799014069, 96.67071396822682, 3.111001504472052,5, 
B1.90, 0.25830978623362744, 0.6899184897723865, 134.67857149508345, 71.77141423390388, 105.5422461306683, 3.2500141563337537,7, 
B1.91, 0.2573489710472935, 0.6907301166171457, 77.6079864011329, 21.096577688654346, 73.08556491108764, 2.7073294572160576,6, 
B1.92, 0.2569600209373654, 0.6918100775323804, 129.01758138042635, 44.71596939879331, 102.56360130113318, 3.2039988335348406,6, 
B1.93, 0.25866522318095, 0.6930858998131244, 80.40611024076503, 10.4567067349225, 74.83188764770719, 2.73922173659121,2, 
B1.94, 0.26426194012905574, 0.6940927404162932, 91.00742470733913, 90.48025209594326, 81.27279920130887, 2.8538374665097592,4, 
B1.95, 0.26946537426961414, 0.6948557109221769, 130.92102047650323, 19.95843424953026, 103.56990831030718, 3.2196039113814345,5, 
B1.96, 0.2667721708166468, 0.6961543028974249, 80.17701590100842, 19.793910396988036, 74.689679308013, 2.7366280405587498,2, 
B1.97, 0.2728439223088695, 0.696885586733441, 92.03082039116924, 48.50857504249211, 81.88094907891283, 2.864416874520718,6, 
B1.98, 0.269042688738471, 0.6980077067916914, 117.98080946490059, 57.72599959091361, 96.62768719140088, 3.1102790527865523,2, 
B1.99, 0.2736233809370799, 0.6989588457277885, 97.78720995821055, 12.961814586274283, 85.26066377086939, 2.9225647328816207,4, 
B1.100, 0.2726867044660052, 0.7000820309909368, 111.02865149930149, 72.2346623519219, 92.79346291528528, 3.048233407527151,2, 
B2.1, 0.2722317720191694, 0.7000885009603478, 125.022699206387, 70.4408949659783, 100.43534735933753, 3.1706900509936524,4, 
B2.2, 0.27112347079745885, 0.7008538416123223, 133.6092699943848, 74.30059543189164, 104.98285974375808, 3.241382480094683,9, 
B2.3, 0.2700600954587203, 0.7021826881306785, 119.3552144231889, 32.09266388863818, 97.37667379033691, 3.122240259749739,4, 
B2.4, 0.27438578796563895, 0.7029391546594712, 124.95399121570651, 35.147866471964775, 100.39854712750122, 3.170101194719503,2, 
B2.5, 0.27400493878558174, 0.7041101559559027, 100.02249384750891, 8.767905548848987, 86.55505935722248, 2.944519503847074,8, 
B2.6, 0.2705993508468543, 0.705071578674514, 100.03590523101691, 24.50087090159281, 86.56279592546937, 2.9446471079819827,9, 
B2.7, 0.2825524769399874, 0.705905735862507, 98.49529741955219, 61.53824288865847, 85.6717571340914, 2.92953720547514,4, 
B2.8, 0.2811910546584305, 0.7070990026959333, 83.70176579508137, 76.57421119756589, 76.86295728227412, 2.7758240977110793,4, 
B2.9, 0.2899683168525307, 0.7081836152881791, 144.40224704732736, 84.57430673821972, 110.56304262804986, 3.3260666415633415,8, 
B2.10, 0.29023376762040504, 0.7091592764089445, 135.6732186731605, 106.29532206617841, 106.06125614484976, 3.2578927530540573,2, 
B2.11, 0.2901787774887914, 0.7101391254301075, 122.96397141201055, 23.710796596046805, 99.3297330820744, 3.1532283205524334,1, 
B2.12, 0.2846715790109738, 0.7112465856501741, 113.35217453691637, 61.837907336728286, 94.08359754722119, 3.0692071326343213,9, 
B2.13, 0.2847501606402295, 0.7121386646864792, 80.10540612405131, 67.4799768599512, 74.64520170608878, 2.7357689923157684,4, 
B2.14, 0.2879839443213644, 0.7132385722144766, 109.23401479963866, 50.079814844912626, 91.79082583580546, 3.031757464848552,9, 
B2.15, 0.28213449454007883, 0.7139464497222785, 115.3621052976298, 50.500132182050464, 95.19251307112279, 3.087145699013213,7, 
B2.16, 0.29821833488285776, 0.7152882970927413, 132.07360309264686, 23.744158574326242, 104.17688535732924, 3.228911156604729,2, 
B2.17, 0.292165169947213, 0.7161061740691318, 95.93599913083109, 23.378780860801637, 84.18119448226075, 2.90405799467332,5, 
B2.18, 0.29595256692431215, 0.7172028251863236, 145.91298749245078, 77.29949800839451, 111.33284746910066, 3.3375507672872136,7, 
B2.19, 0.29846095949495244, 0.7181970524483913, 138.80325631165806, 67.83842964067065, 107.68629990567561, 3.282628613471853,2, 
B2.20, 0.2985035335708173, 0.7190569433716085, 140.09803462164615, 7.974373425093488, 108.35493940517081, 3.2927633920629416,2, 
B2.21, 0.29932864910626694, 0.7200446579586831, 137.57974873490184, 37.0498651184204, 107.05255249188772, 3.2729839105829015,6, 
B2.22, 0.3020729501798677, 0.7210371246300769, 138.51542200634447, 128.1630734545002, 107.53737717098588, 3.2803556731133554,8, 
B2.23, 0.3065247370413654, 0.7220575659804, 124.73983247787429, 11.01791706300748, 100.28380261237314, 3.168227120813015,6, 
B2.24, 0.3016894082613742, 0.7233400801990035, 93.53359875290067, 23.475070654453187, 82.76990363694091, 2.879737806379847,10, 
B2.25, 0.2984849700291176, 0.7242956861652529, 112.79647167106685, 77.5819680662819, 93.7758540996865, 3.064161769710087,5, 
B2.26, 0.29866689845963, 0.7251643948271409, 115.34093877216397, 26.589278375510375, 95.1808706395402, 3.086917945385942,4, 
B2.27, 0.3151598725095888, 0.726092700125817, 123.61906355200892, 117.52618259274779, 99.6822103940778, 3.158735894988306,10, 
